"Class" "e11" "e21" "e12" "e22" "e13" "e23" "e14" "e24" "e15" "e25" "e16" "e26" "Theta11" "Theta12" "Theta13" "Theta14" "Theta15" "Theta16" "Theta21" "Theta22" "Theta23" "Theta24" "Theta25" "Theta26"
1 1.52487940714311 1.55198618289453 4.99438470709029 4.98858531379194 1.71416026386551 1.73014396034676 1.03928811966418 1.03397187069886 0.80969098703446 1.85859789801017 6.39102639006578 3.87286619040573 1.55351884663105 4.99467298272066 1.72481319052167 1.09680449240841 1.22750896727666 2.16541230445728 1.55351884663105 4.99467298272066 1.72481319052167 1.09680449240841 1.22750896727666 2.16541230445728
1 1.14801866096977 1.13967006415888 1.28658403460478 1.26856199803609 0.804596314373122 0.766368135977373 -14.2117278038288 -29.6118796910394 0.911040266500244 0.880358977251969 3.13346099723571 3.20351244344831 1.13703335518949 1.31175828399137 0.752886639675125 1.57386904931627 0.891268386039883 3.50738078937866 1.13703335518949 1.31175828399137 0.752886639675125 1.57386904931627 0.891268386039883 3.50738078937866
1 3.28637011078907 4.21680789760196 -1.79450995394815 -0.381441902783774 0.246191352088802 0.522734666669405 1.12884565056532 0.407467759596841 3.33787004181504 3.32617329629752 4.53768406568419 4.15580661226355 4.49059046222828 0.258429369423538 0.507151710335165 0.761796311708167 3.33495347527787 4.18955458444543 4.49059046222828 0.258429369423538 0.507151710335165 0.761796311708167 3.33495347527787 4.18955458444543
1 4.76283111107999 4.78826801137068 -4.04780644939798 -4.1958448977509 6.33469382227332 -12.0618053005861 0.620654600375884 0.650046726430288 2.56193359696759 2.49207062683365 4.11835392872158 3.6983443953114 4.81611342169344 1.06156858615577 2.59687169454992 0.644149463623762 2.50003264518455 4.01901960955001 4.81611342169344 1.06156858615577 2.59687169454992 0.644149463623762 2.50003264518455 4.01901960955001
1 11.0134551406668 -3.98461371586111 -0.821200601305236 1.57029587870211 1.770662138169 2.25432702409326 1.43302505712123 1.78307426478442 1.78161753419913 1.84063456089589 1.33227415731038 0.83339820763732 1.89395416062325 1.17243986809626 1.7114043131005 1.79089141893201 1.91491861478426 1.5889463503845 1.89395416062325 1.17243986809626 1.7114043131005 1.79089141893201 1.91491861478426 1.5889463503845
1 4.92469124433815 5.00905645116107 4.84907170532007 4.79483733264339 1.39668175672259 1.46021908067965 1.1767108332982 1.17126275858751 4.64185790653409 4.09641338235094 3.17584010714394 19.4050382437477 4.88709478522651 4.80285592377186 1.41514555900358 1.17137607303448 4.60289536742494 3.70444251107983 4.88709478522651 4.80285592377186 1.41514555900358 1.17137607303448 4.60289536742494 3.70444251107983
1 1.81239724233739 0.604336473012572 4.08132389988581 4.56501771674163 1.12298801439388 1.12732549767135 -1.74596769847079 -2.83647461975957 1.75099251999229 -0.114808524416262 -0.235538532622501 2.76578522634521 0.0114068330731243 4.42036882042885 1.1114656960126 2.89229141897522 1.25655826064758 2.61264335829765 0.0114068330731243 4.42036882042885 1.1114656960126 2.89229141897522 1.25655826064758 2.61264335829765
1 4.49878149848242 4.51876140429423 3.97858627232392 3.96665799353641 4.6253049832551 4.98258234775354 4.78498826457061 4.44527530239529 -1.55075279564174 2.74756711758738 1.08163175277644 -0.217602679354205 4.48628621292301 4.00628154398873 4.65588140999898 3.96818027948029 0.81096941139549 3.48032245994546 4.48628621292301 4.00628154398873 4.65588140999898 3.96818027948029 0.81096941139549 3.48032245994546
1 2.27350094670098 2.21980122319803 5.58676433419889 3.90214316680305 1.49610493749818 1.41869401731444 0.0560677087007694 0.119910838416168 3.91078316329023 5.20390665116879 5.67555425420007 3.16701292126035 2.18976605217904 4.09231398720294 1.71593208680861 0.0545739661902189 4.1267953813076 4.01183971320279 2.18976605217904 4.09231398720294 1.71593208680861 0.0545739661902189 4.1267953813076 4.01183971320279
1 3.73957515445604 3.76700575892746 2.50370777271583 2.51945910397308 0.873460717467655 1.12491303973249 2.91195820669339 2.7644527241108 0.478133055599116 0.651331090476923 4.51840871905532 4.44129369138155 3.75056308810599 2.51974531332962 0.974994521820918 2.54407687461935 0.478983746143058 4.40902649774216 3.75056308810599 2.51974531332962 0.974994521820918 2.54407687461935 0.478983746143058 4.40902649774216
1 -4.06993116877831 21.8060349286742 1.73429747864919 1.42736461937774 2.57076964006976 2.31082184003543 2.23973905385707 2.24243049556519 4.62573348580115 4.53311651730529 2.63853611058264 3.163715166533 0.540681654820219 1.26289357431233 2.46211151359603 2.07467816886492 4.59917542757466 2.02923118253238 0.540681654820219 1.26289357431233 2.46211151359603 2.07467816886492 4.59917542757466 2.02923118253238
1 1.30962427732624 1.32921196171606 0.630601974398801 1.02560527275272 2.13786565372953 3.22989494905963 0.607935785272553 0.409212657282728 2.9011624512372 2.91045205270169 2.8419737478338 3.48379056335343 1.32249383954331 0.810163104906678 2.31509295292199 0.488774777622893 2.90015180595219 3.41189032187685 1.32249383954331 0.810163104906678 2.31509295292199 0.488774777622893 2.90015180595219 3.41189032187685
1 2.61106241569032 2.63927704419593 4.91796015067927 0.340892627553757 1.56907836672674 1.03962818127475 0.325766635088738 0.408726625282709 2.42422191808295 2.19935345820772 1.59031666888494 1.59579351615399 2.63328271917999 0.255735708633438 1.09697741339915 0.369807026581839 2.52382614649832 1.59708087099716 2.63328271917999 0.255735708633438 1.09697741339915 0.369807026581839 2.52382614649832 1.59708087099716
1 3.8680559801037 4.12341321389188 3.62219036517686 3.76681473354779 3.25069160020147 3.25995299844915 0.852084815446595 1.49732900988316 4.5609711652748 4.64275855951782 -0.995285105010284 0.366730860698215 4.01759765576571 3.62911085481755 3.24682533391751 1.32493961253203 4.69424766371958 1.58692356664687 4.01759765576571 3.62911085481755 3.24682533391751 1.32493961253203 4.69424766371958 1.58692356664687
1 0.495408001091941 -4.46170245279346 2.6909497661628 2.7468613592755 1.14660764803023 0.868894248416694 0.65137441830254 0.653733820834865 2.88553829719344 2.30754754906279 1.74630259362053 1.5651317154477 3.49753434187733 2.6703671796713 1.0120250552427 0.653545468812808 2.82351546105929 1.75371767836623 3.49753434187733 2.6703671796713 1.0120250552427 0.653545468812808 2.82351546105929 1.75371767836623
1 2.29433807004208 2.31133985930946 3.56677449446062 3.56481279040051 -3.73883420576188 2.29280580125242 3.28494583585478 3.37544723722546 3.68396709659048 3.67897313327386 2.59186283997613 2.59037082929741 2.30962709756568 3.55827200226486 1.7974305502139 3.09174301335588 3.67966691032052 2.58523490745574 2.30962709756568 3.55827200226486 1.7974305502139 3.09174301335588 3.67966691032052 2.58523490745574
1 1.19166045123473 1.40829510123994 0.273724931186425 0.260933695554902 1.05591431874538 0.924852349688591 0.60039206502701 0.44831720017877 0.413457664356267 0.389867483651069 0.652601717326648 0.846811897585078 1.33203800418414 0.263940049335361 1.40073662623763 0.262023608665913 0.376296822214499 0.675495995674282 1.33203800418414 0.263940049335361 1.40073662623763 0.262023608665913 0.376296822214499 0.675495995674282
1 3.87220820002249 3.85483120618396 4.2101993417238 6.74164158377794 2.64963965315538 2.5947555095124 2.42905072363983 2.4461249786768 3.9310305086588 4.18408151071757 2.432662306943 2.41519243742698 3.84043760830536 2.83250469015911 2.48651696601883 2.39839127287269 3.35680124349892 2.41268364130519 3.84043760830536 2.83250469015911 2.48651696601883 2.39839127287269 3.35680124349892 2.41268364130519
1 2.99318621570524 3.21849271354731 1.88181294481472 1.88460492780007 0.034153622749971 0.259613262897566 1.90956182971685 2.82493271552097 2.16971775901771 2.21421350407927 1.24541943839141 1.46840210540378 2.70925391814671 2.05070335301571 0.144607465481386 2.14158996357583 2.20282469061203 1.52564823976718 2.70925391814671 2.05070335301571 0.144607465481386 2.14158996357583 2.20282469061203 1.52564823976718
1 4.4459411041136 4.25856786448113 3.26405596559692 3.36190713138594 2.94263893382049 -2.23938623787035 2.00904400976901 2.05183195895018 4.85858413197287 4.39377963440693 3.47897535333094 3.47056353568004 4.11020920961164 3.04829150671139 1.07978536980227 2.026469160337 4.55393634154461 3.46178824082017 4.11020920961164 3.04829150671139 1.07978536980227 2.026469160337 4.55393634154461 3.46178824082017
1 3.58181715296613 3.58643858305128 0.658735328769992 -0.484965845312392 1.02909843731066 0.627468058780124 0.758114683397263 0.572610383198418 2.36561923950431 2.27709186677916 -1.53894668769577 -1.42955614345902 3.58004787703976 0.258204049896449 1.42068566055968 0.626007188111544 2.28719250299037 1.04265462141484 3.58004787703976 0.258204049896449 1.42068566055968 0.626007188111544 2.28719250299037 1.04265462141484
1 -0.368661059021641 -1.13423508114398 2.13409357618181 1.91055147595613 -2.49812990102302 -2.79847818565621 3.70288261059403 3.70555126482814 4.94062248906966 4.49957357034628 3.76139212259444 3.95133082344369 1.81686598574743 1.92119688377716 1.44102546037175 3.71090337401256 4.51985837426037 3.79858970525675 1.81686598574743 1.92119688377716 1.44102546037175 3.71090337401256 4.51985837426037 3.79858970525675
1 0.414435035723881 0.400284702756186 0.306839435396338 0.375335707607354 11.1758033239826 6.01300896449487 3.92305830545685 3.82467293571235 3.32427323966367 2.02814612945975 1.60571360745424 1.59404257785827 0.415455412585288 0.377848409116268 4.1460832383018 3.88321418897249 0.881115173688158 1.60284894285724 0.415455412585288 0.377848409116268 4.1460832383018 3.88321418897249 0.881115173688158 1.60284894285724
1 0.886408414157257 2.15011118022884 2.15088957486475 2.14840071926707 4.41988493527591 4.66635866292723 4.57813186102212 5.22516546200941 4.45726102610566 2.80105741988185 1.23034300714199 1.39941381896149 1.51210928219371 2.12946740095504 4.42372334538959 4.71649161656387 4.9294689623639 1.38029751018621 1.51210928219371 2.12946740095504 4.42372334538959 4.71649161656387 4.9294689623639 1.38029751018621
1 4.84021338295112 4.8969536919409 1.79637235381824 2.20916162527299 -1.06131824914406 1.83395679753872 1.57571687958929 4.23334047075909 2.19888913261335 1.74616435055897 1.51401218733501 1.48657703700049 4.86920077702962 2.36009104875848 1.55621781595983 2.62192627531476 1.5256724099163 1.51458158972673 4.86920077702962 2.36009104875848 1.55621781595983 2.62192627531476 1.5256724099163 1.51458158972673
1 2.24522803987073 2.01554759358348 0.497124104961489 0.456255603946914 0.119730302151812 0.065606698929051 0.550956692814429 0.594339929159511 2.26799982066608 2.83998759986715 0.309498688879912 0.0516993634822319 2.17327329330146 0.471854677889496 0.0900114898104221 0.560546519700438 2.65269655967131 0.281360229710117 2.17327329330146 0.471854677889496 0.0900114898104221 0.560546519700438 2.65269655967131 0.281360229710117
1 2.94194124917639 3.90788155812449 1.66073108697466 1.38191549782136 4.1569870875855 5.99489652878682 4.59096700677118 4.62480387175434 4.52080881601102 7.13996341978759 12.350281518679 8.61316321634996 0.358540257439017 1.59480606089346 4.72205088590272 4.56212295917794 2.73668961948715 4.54540561651811 0.358540257439017 1.59480606089346 4.72205088590272 4.56212295917794 2.73668961948715 4.54540561651811
1 7.32068189072631 7.3909621763821 5.59661186871408 5.7512963926645 3.90300504246569 3.90162184219438 5.00768200452785 10.9396856133158 4.31435477652252 4.34847744686474 4.06232539995125 3.49518839391221 3.49021660047583 4.80899316491559 3.90318103833124 4.30641681188717 4.30214592954144 3.97099248599261 3.49021660047583 4.80899316491559 3.90318103833124 4.30641681188717 4.30214592954144 3.97099248599261
1 1.63568063784068 1.60119322391912 2.63202122525196 1.98050532662309 2.11811965956929 2.16898279963841 3.8458745958594 3.89075654988177 -0.0958858155824592 0.00124301421251244 4.95593579148445 2.18234395774905 1.6136778681539 2.82160792034119 2.16199471382424 4.11805114825256 0.0578124937601388 4.03296359581873 1.6136778681539 2.82160792034119 2.16199471382424 4.11805114825256 0.0578124937601388 4.03296359581873
1 1.84579653477586 1.7828945670067 2.61753704081424 2.64444494520114 3.27094760213122 3.2221607328281 3.76747723159488 3.75239023971818 0.940120566687864 0.767429625091125 0.786373075148101 1.14462961809619 1.70608678134158 2.60057280422188 3.29079992254265 3.75868049333803 0.787652478320524 1.19834980228916 1.70608678134158 2.60057280422188 3.29079992254265 3.75868049333803 0.787652478320524 1.19834980228916
1 13.2318551052689 9.17995352607355 2.64170247134364 2.65411453730104 4.08831636174137 1.96140817358423 2.00097537876254 1.98652013555642 5.10611839306603 6.13443955205964 3.47344299487554 3.49714768958467 4.67048502992839 2.64543620171025 0.546169598819688 1.99676688876934 4.74030521698296 3.48223768756725 4.67048502992839 2.64543620171025 0.546169598819688 1.99676688876934 4.74030521698296 3.48223768756725
1 0.230130150102019 0.228339436664138 1.56767485296787 1.50890399756074 0.404234307898232 0.329196994598589 2.54159964585255 2.51709830183924 0.0171594865106993 0.1392010466962 4.02507930000679 -1.78448683535718 0.223306249827147 1.5187779138796 0.31976000405848 2.54656266188249 0.193356837844476 3.15874941879883 0.223306249827147 1.5187779138796 0.31976000405848 2.54656266188249 0.193356837844476 3.15874941879883
1 4.90851630979482 4.90553028583878 3.23692075229933 2.51853881192992 4.67502510124071 4.69358612883617 2.78528071297157 1.0273197126773 2.91165137184773 9.69158217729012 0.281083410211411 0.28604392548413 4.92861056933179 0.644371502567083 4.67413054895587 1.33969366666861 0.620157817611471 0.290393845643848 4.92861056933179 0.644371502567083 4.67413054895587 1.33969366666861 0.620157817611471 0.290393845643848
1 -6.18092743206697 2.00038709925042 2.14659862451415 2.17179669086173 0.381141005394211 0.815178179847374 3.18977596418022 2.75227339009288 1.7358766725298 1.66721728902662 3.24533585180002 5.45364216660144 2.09099042927846 2.12501784902997 0.587964543374255 2.01090455520898 1.69185293256305 4.72430434660055 2.09099042927846 2.12501784902997 0.587964543374255 2.01090455520898 1.69185293256305 4.72430434660055
1 4.12106713107277 4.08609615178805 2.80720445599289 2.81978297162008 0.600939163850121 0.609902224251213 1.8763191097849 1.86368550252991 4.46357251582447 4.35216166957765 3.90925076540844 3.5091977365717 4.12014496163465 2.84565874841064 0.600662741344422 1.88311307574622 4.32564357994124 3.8618794712238 4.12014496163465 2.84565874841064 0.600662741344422 1.88311307574622 4.32564357994124 3.8618794712238
1 0.141645017872468 0.240405246536756 2.09957657640211 5.35407723694657 0.737733269154141 1.06561930918112 1.94224493013274 1.76373647781185 1.92534461642952 1.83723958873079 2.855792959068 3.04798280529885 0.19778382149525 1.18949336931109 1.32131451973692 1.89483211608604 1.90052831312642 3.41905082459562 0.19778382149525 1.18949336931109 1.32131451973692 1.89483211608604 1.90052831312642 3.41905082459562
1 5.30212445763078 5.04307329944006 5.62916385918675 1.99294180247859 3.73658931981325 3.46503179752861 0.902484528142794 1.22237693708801 0.766673862678738 0.694529318678047 1.72385139529821 1.71845068356716 4.10763072781265 4.52070752391592 3.6995313630905 0.62652992666699 0.770750080700964 1.71653800993226 4.10763072781265 4.52070752391592 3.6995313630905 0.62652992666699 0.770750080700964 1.71653800993226
1 0.662063115104516 0.617677857536496 2.27824210269887 2.26720715660327 3.69281411721147 2.96014116847654 3.81563292405372 3.8254560706068 4.13757360203207 4.11125092624071 4.20918844108189 4.14553131066409 0.578108972404152 2.26533073815517 3.08696846012026 3.65081478026696 4.11960050230846 4.18814675882459 0.578108972404152 2.26533073815517 3.08696846012026 3.65081478026696 4.11960050230846 4.18814675882459
1 9.69102911846134 21.0312317160525 3.48973570670592 3.46428882796584 4.14821539844148 4.02284731633475 -0.334404498226774 2.42486513715346 1.15879290114596 1.17323129275344 -1.07400253230947 1.02005441235848 3.26213723281398 3.81156879710034 4.02982602710836 3.17218500655144 1.16817667265423 0.332607673481107 3.26213723281398 3.81156879710034 4.02982602710836 3.17218500655144 1.16817667265423 0.332607673481107
1 5.12554852403788 4.76451717858593 1.65120187929602 1.11522166313397 2.86008270422929 2.70423903369104 3.85847746857452 3.87023395277612 4.01161561870918 4.11697021286986 -5.0793644661113 41.780411483542 4.96791594545357 1.42260679858737 2.72514049313031 3.85899469722062 4.0612137329299 3.39420093456283 4.96791594545357 1.42260679858737 2.72514049313031 3.85899469722062 4.0612137329299 3.39420093456283
1 1.52195877650161 1.43994853124313 2.72981179535922 1.79543207273894 4.51956782179878 4.61016700362152 3.85232117010822 3.85580213118106 1.47127301783491 1.47475530904555 3.32763881870076 3.63841406969989 1.69515666435473 2.39461169112474 4.45403807098046 3.86721465620212 1.4752360759303 3.3522448129952 1.69515666435473 2.39461169112474 4.45403807098046 3.86721465620212 1.4752360759303 3.3522448129952
1 3.4578874153564 3.96819306427681 4.40474296240991 4.40383466525281 2.91628496775726 2.90421607221364 2.7513481238952 -0.673832388872952 4.85127071651027 4.77644650582964 0.260855582444798 1.12198561916212 3.54507653508335 4.40633485093713 2.88976572803222 1.06846545008011 4.69014146015979 2.8899853490293 3.54507653508335 4.40633485093713 2.88976572803222 1.06846545008011 4.69014146015979 2.8899853490293
1 2.74527745402151 2.99629014106923 -1.53870875461533 0.424752161326242 1.97698577529829 1.42565384251981 2.73541265639167 1.43597431987353 3.66784410877208 4.96769165486501 4.76936167307254 4.77406080220879 2.85542697878554 1.53968297992833 2.18761536641978 2.33491006423719 4.45600787410513 4.76685397792608 2.85542697878554 1.53968297992833 2.18761536641978 2.33491006423719 4.45600787410513 4.76685397792608
1 3.91095417451603 2.71186835407209 2.83624084031273 2.84581083608206 1.49385349395583 1.46410803540153 4.28365667574582 5.42193232455228 13.0281489471142 23.3827489944511 -0.831071882173721 1.20390575059089 4.89059290615842 2.83902872237377 1.47791687981226 3.16142881056294 3.38159145438112 0.156214644666761 4.89059290615842 2.83902872237377 1.47791687981226 3.16142881056294 3.38159145438112 0.156214644666761
1 2.85827981358316 2.91996826417409 4.04947857908607 5.45182761005298 2.12454499587667 2.06126441744014 -1.16293395254227 4.90485459967419 2.34824702705715 2.32800643322147 2.4495230748848 2.43893707247464 2.87547290907241 4.79732230422087 2.35435379552655 4.81228968128562 2.34734694939107 2.46548893745057 2.87547290907241 4.79732230422087 2.35435379552655 4.81228968128562 2.34734694939107 2.46548893745057
1 3.2288053451617 0.581183851167307 -5.35464395613998 -3.85512727585508 -5.21792944982754 5.62064623351659 1.19175185894959 2.30661755506711 1.82002348082476 1.58100014805031 0.576519406999851 0.579363553553599 1.79345985059626 3.23941483977251 4.72340237349272 2.09395770216361 1.80963737308048 0.57970785535872 1.79345985059626 3.23941483977251 4.72340237349272 2.09395770216361 1.80963737308048 0.57970785535872
1 4.04766033544528 6.65621322631373 3.71258312758619 3.18302433390839 2.2145344815827 2.6481515457305 -2.35638076108523 1.71636938453966 3.40119020150397 3.36322869405166 4.15441955487071 3.43200273907607 4.70440418692306 3.65385941928253 2.38988445140421 1.7097406310495 3.41206775628962 3.7574136024341 4.70440418692306 3.65385941928253 2.38988445140421 1.7097406310495 3.41206775628962 3.7574136024341
1 2.26496929145048 3.88436870547576 3.06680546457999 2.12116965090315 -1.8646520642025 6.29177376834809 0.267235053040818 0.305964178679561 -1.85570446530757 1.22658584936859 0.573496597389995 0.457818217921931 2.69714384456165 3.27804120257497 1.60266817896627 0.208728436846286 0.553181795403361 0.300054090330377 2.69714384456165 3.27804120257497 1.60266817896627 0.208728436846286 0.553181795403361 0.300054090330377
1 2.30713122405053 3.16581841251536 0.735348692706035 1.31800402084774 -8.43301979065688 5.92643747047768 4.16442549826166 3.44296728037578 5.5567506144986 0.82479309103902 2.56481217953873 2.63083104905706 2.27406730991788 0.861494216369465 0.517727669794112 3.79519894020632 4.97657695319504 2.58653386612423 2.27406730991788 0.861494216369465 0.517727669794112 3.79519894020632 4.97657695319504 2.58653386612423
1 1.52748928820437 1.52010599181124 -13.3597982671101 17.1256087799555 1.30543499166495 1.31065038859281 7.65981803184476 -21.5800267180905 3.45423558539516 4.41205339305793 4.14922185977074 3.83488374567426 1.51839178637601 2.01637098798528 1.29872335586697 2.41564977914095 3.44439327716827 3.66812853026204 1.51839178637601 2.01637098798528 1.29872335586697 2.41564977914095 3.44439327716827 3.66812853026204
1 4.23266975844183 4.0409997685139 4.38083706185135 4.68227092707836 1.06965064006164 1.62014581456942 2.6832450000947 2.68954294238453 2.66176262606914 2.49854823350611 1.38385313969834 1.30411337104083 4.11915304604918 3.74482328887098 1.33935176301748 2.67740952549502 2.5989675312303 1.51187114533968 4.11915304604918 3.74482328887098 1.33935176301748 2.67740952549502 2.5989675312303 1.51187114533968
1 5.32029753440171 4.92964148761966 4.81974782768198 4.82193373355787 4.80085634944937 4.85515879709799 2.69636953741772 3.98351698380474 0.289148066538561 0.177367154866559 0.64482934297791 0.736045587979107 4.90843237261288 4.81904769549146 4.84615849447437 2.87920129834674 0.800245009595528 0.653998674824834 4.90843237261288 4.81904769549146 4.84615849447437 2.87920129834674 0.800245009595528 0.653998674824834
1 2.91675873148088 2.13824228395462 4.07898717648006 4.10493782919668 3.30571645613937 3.42273343761829 1.69290847477387 1.46151821371152 2.47775245845151 3.88880971669393 4.57552229277663 4.77003038882069 1.8211496702861 4.13770081009716 3.46042150515132 1.58777659060434 3.12470664735883 4.77640465484001 1.8211496702861 4.13770081009716 3.46042150515132 1.58777659060434 3.12470664735883 4.77640465484001
1 0.396897418296405 0.426516114609689 0.485267291566672 0.621449027993791 4.31604236598603 4.31151070423719 4.20834687358504 4.05099737471036 6.63253818121174 0.106591213455252 3.67190565309931 3.51281415298929 0.407028633635491 0.554951679660007 4.3301276024431 4.1190398694016 3.37916211807169 3.37296102195978 0.407028633635491 0.554951679660007 4.3301276024431 4.1190398694016 3.37916211807169 3.37296102195978
1 4.50936147513064 4.52091882732002 0.132363472488733 0.213168319981687 3.91839668496373 5.90633931749799 2.62833232320095 2.58717646736313 2.75748573905272 2.70038074106495 1.66595932881457 1.92009761864246 4.51507710851729 0.138543935026973 3.3686583279632 2.61707153287716 2.70664201118052 1.59531451761723 4.51507710851729 0.138543935026973 3.3686583279632 2.61707153287716 2.70664201118052 1.59531451761723
1 1.2490938524138 1.17227071591851 1.64556443845432 1.51162760179832 4.75538280974104 5.16820671598317 1.43850020574326 1.15530412148069 2.26007575470486 1.93160161537829 2.5049483395705 4.16112970308994 1.06782883056439 1.5503971115686 4.90701269824058 1.51585374958813 2.13006770121865 3.7605009181425 1.06782883056439 1.5503971115686 4.90701269824058 1.51585374958813 2.13006770121865 3.7605009181425
